method,seed,clean,rauc,median_r80,step
td_loss,14,1.0,0.775,0.31999999999999995,60.0
td_loss,14,1.0,0.7527777777777778,0.31999999999999995,80.0
td_loss,15,0.08333333333333333,0.03888888888888888,1.0,0.0
td_loss,15,0.9166666666666666,0.6222222222222222,0.11999999999999995,20.0
td_loss,15,0.8333333333333334,0.6916666666666667,0.31999999999999995,40.0
td_loss,15,1.0,0.7055555555555556,0.21999999999999995,60.0
td_loss,15,0.4166666666666667,0.3472222222222222,1.0,80.0
td_loss,16,0.0,0.025,1.0,0.0
td_loss,16,0.9166666666666666,0.6027777777777779,0.18999999999999997,20.0
td_loss,16,0.6666666666666666,0.4388888888888889,0.29,40.0
td_loss,16,0.9166666666666666,0.7305555555555556,0.31999999999999995,60.0
td_loss,16,1.0,0.7111111111111111,0.11999999999999995,80.0
td_loss,17,0.0,0.022222222222222223,1.0,0.0
td_loss,17,0.75,0.5472222222222223,0.41999999999999993,20.0
td_loss,17,1.0,0.6888888888888889,0.31999999999999995,40.0
td_loss,17,0.9166666666666666,0.7305555555555555,0.41999999999999993,60.0
td_loss,17,1.0,0.763888888888889,0.41999999999999993,80.0
td_loss,18,0.0,0.0,1.0,0.0
td_loss,18,1.0,0.6583333333333333,0.21999999999999995,20.0
td_loss,18,0.6666666666666666,0.6166666666666667,0.69,40.0
td_loss,18,1.0,0.6944444444444444,0.21999999999999995,60.0
td_loss,18,1.0,0.7388888888888888,0.31999999999999995,80.0
td_loss,19,0.0,0.0,1.0,0.0
td_loss,19,0.8333333333333334,0.55,0.21999999999999995,20.0
td_loss,19,0.9166666666666666,0.7222222222222222,0.31999999999999995,40.0
td_loss,19,1.0,0.7583333333333333,0.31999999999999995,60.0
td_loss,19,0.8333333333333334,0.7083333333333333,0.41999999999999993,80.0
td_loss,20,0.0,0.016666666666666666,1.0,0.0
td_loss,20,0.6666666666666666,0.42499999999999993,0.18999999999999997,20.0
td_loss,20,0.9166666666666666,0.6055555555555556,0.31999999999999995,40.0
td_loss,20,0.9166666666666666,0.7166666666666668,0.41999999999999993,60.0
td_loss,20,1.0,0.7305555555555555,0.31999999999999995,80.0
td_loss,21,0.0,0.0,1.0,0.0
td_loss,21,0.16666666666666666,0.3194444444444444,1.0,20.0
td_loss,21,0.25,0.2722222222222222,1.0,40.0
td_loss,21,1.0,0.736111111111111,0.31999999999999995,60.0
td_loss,21,1.0,0.7916666666666666,0.41999999999999993,80.0
td_loss,22,0.0,0.005555555555555556,1.0,0.0
td_loss,22,0.75,0.48888888888888893,0.11999999999999995,20.0
td_loss,22,0.9166666666666666,0.6722222222222222,0.5199999999999999,40.0
td_loss,22,1.0,0.7638888888888888,0.31999999999999995,60.0
td_loss,22,1.0,0.8,0.6199999999999999,80.0
td_loss,23,0.0,0.0,1.0,0.0
td_loss,23,0.6666666666666666,0.5166666666666667,0.9199999999999999,20.0
td_loss,23,1.0,0.7194444444444446,0.31999999999999995,40.0
td_loss,23,0.9166666666666666,0.713888888888889,0.31999999999999995,60.0
td_loss,23,1.0,0.7055555555555555,0.18999999999999997,80.0
td_loss,24,0.08333333333333333,0.08888888888888888,1.0,0.0
td_loss,24,0.8333333333333334,0.6055555555555556,0.11999999999999995,20.0
td_loss,24,0.8333333333333334,0.6611111111111111,0.38999999999999996,40.0
td_loss,24,0.8333333333333334,0.625,0.48999999999999994,60.0
td_loss,24,1.0,0.7222222222222222,0.31999999999999995,80.0
td_loss,25,0.0,0.0,1.0,0.0
td_loss,25,0.6666666666666666,0.4527777777777778,0.31999999999999995,20.0
td_loss,25,0.8333333333333334,0.5972222222222223,0.21999999999999995,40.0
td_loss,25,0.75,0.7055555555555555,0.9199999999999999,60.0
td_loss,25,1.0,0.7805555555555556,0.41999999999999993,80.0
td_loss,26,0.0,0.0,1.0,0.0
td_loss,26,0.3333333333333333,0.28888888888888886,1.0,20.0
td_loss,26,0.9166666666666666,0.6416666666666667,0.21999999999999995,40.0
td_loss,26,0.75,0.6472222222222221,0.52,60.0
td_loss,26,0.8333333333333334,0.6666666666666666,0.6799999999999999,80.0
td_loss,27,0.0,0.0,1.0,0.0
td_loss,27,0.75,0.586111111111111,0.31999999999999995,20.0
td_loss,27,0.8333333333333334,0.6472222222222223,0.41999999999999993,40.0
td_loss,27,1.0,0.7666666666666666,0.31999999999999995,60.0
td_loss,27,1.0,0.7527777777777778,0.5199999999999999,80.0
td_loss,28,0.0,0.0,1.0,0.0
td_loss,28,0.6666666666666666,0.6027777777777779,0.41999999999999993,20.0
td_loss,28,0.6666666666666666,0.6777777777777777,0.5199999999999999,40.0
td_loss,28,1.0,0.7250000000000001,0.18999999999999997,60.0
td_loss,28,1.0,0.7555555555555555,0.31999999999999995,80.0
td_loss,29,0.0,0.005555555555555556,1.0,0.0
td_loss,29,1.0,0.6583333333333333,0.31999999999999995,20.0
td_loss,29,0.5833333333333334,0.5222222222222223,0.6799999999999999,40.0
td_loss,29,1.0,0.6694444444444444,0.21999999999999995,60.0
td_loss,29,0.75,0.6194444444444445,0.41999999999999993,80.0
uniform,0,0.0,0.02222222222222222,1.0,0.0
uniform,0,0.4166666666666667,0.4444444444444445,1.0,20.0
uniform,0,1.0,0.7083333333333333,0.11999999999999995,40.0
uniform,0,0.5833333333333334,0.43611111111111117,0.38999999999999996,60.0
uniform,0,1.0,0.7777777777777778,0.5199999999999999,80.0
uniform,1,0.0,0.0,1.0,0.0
uniform,1,0.5833333333333334,0.4055555555555556,0.31999999999999995,20.0
uniform,1,0.9166666666666666,0.7638888888888888,0.5899999999999999,40.0
uniform,1,1.0,0.7333333333333333,0.31999999999999995,60.0
uniform,1,0.9166666666666666,0.7583333333333333,0.5199999999999999,80.0
uniform,2,0.0,0.0,1.0,0.0
uniform,2,0.8333333333333334,0.6277777777777778,0.41999999999999993,20.0
uniform,2,0.75,0.6472222222222223,0.52,40.0
uniform,2,0.9166666666666666,0.7611111111111111,0.31999999999999995,60.0
uniform,2,1.0,0.7194444444444444,0.31999999999999995,80.0
uniform,3,0.0,0.0,1.0,0.0
uniform,3,0.9166666666666666,0.5638888888888889,0.11999999999999995,20.0
uniform,3,0.5,0.5083333333333333,0.96,40.0
uniform,3,1.0,0.7138888888888889,0.29,60.0
uniform,3,1.0,0.7416666666666666,0.31999999999999995,80.0
uniform,4,0.25,0.15833333333333333,1.0,0.0
uniform,4,0.8333333333333334,0.6527777777777778,0.6599999999999999,20.0
uniform,4,0.9166666666666666,0.6027777777777777,0.21999999999999995,40.0
uniform,4,0.9166666666666666,0.7027777777777777,0.31999999999999995,60.0
uniform,4,1.0,0.6694444444444444,0.21999999999999995,80.0
uniform,5,0.08333333333333333,0.03333333333333333,1.0,0.0
uniform,5,0.5,0.42777777777777776,0.6599999999999999,20.0
uniform,5,1.0,0.6916666666666667,0.29,40.0
uniform,5,1.0,0.7555555555555555,0.31999999999999995,60.0
uniform,5,0.16666666666666666,0.16944444444444445,1.0,80.0
uniform,6,0.0,0.01111111111111111,1.0,0.0
uniform,6,0.8333333333333334,0.538888888888889,0.11999999999999995,20.0
uniform,6,1.0,0.6972222222222222,0.18999999999999997,40.0
uniform,6,1.0,0.7499999999999999,0.5199999999999999,60.0
uniform,6,0.9166666666666666,0.6944444444444443,0.38999999999999996,80.0
uniform,7,0.0,0.01111111111111111,1.0,0.0
uniform,7,0.9166666666666666,0.7111111111111111,0.31999999999999995,20.0
uniform,7,0.9166666666666666,0.7611111111111111,0.5199999999999999,40.0
uniform,7,0.9166666666666666,0.6916666666666667,0.5199999999999999,60.0
uniform,7,1.0,0.7388888888888888,0.31999999999999995,80.0
uniform,8,0.0,0.019444444444444445,1.0,0.0
uniform,8,0.5833333333333334,0.4333333333333333,0.5199999999999999,20.0
uniform,8,0.4166666666666667,0.2861111111111111,1.0,40.0
uniform,8,0.25,0.15277777777777776,1.0,60.0
uniform,8,0.9166666666666666,0.75,0.52,80.0
uniform,9,0.08333333333333333,0.06111111111111111,1.0,0.0
uniform,9,0.9166666666666666,0.6611111111111112,0.29,20.0
uniform,9,0.75,0.625,0.5199999999999999,40.0
uniform,9,0.75,0.6361111111111112,0.31999999999999995,60.0
uniform,9,0.8333333333333334,0.5055555555555555,0.11999999999999995,80.0
uniform,10,0.0,0.027777777777777776,1.0,0.0
uniform,10,0.75,0.5555555555555556,0.21999999999999995,20.0
uniform,10,0.75,0.7277777777777777,0.69,40.0
uniform,10,0.9166666666666666,0.7472222222222222,0.31999999999999995,60.0
uniform,10,1.0,0.7055555555555556,0.11999999999999995,80.0
uniform,11,0.0,0.0,1.0,0.0
uniform,11,0.75,0.6777777777777777,0.41999999999999993,20.0
uniform,11,0.75,0.5694444444444445,0.31999999999999995,40.0
uniform,11,0.9166666666666666,0.736111111111111,0.48999999999999994,60.0
uniform,11,1.0,0.788888888888889,0.5199999999999999,80.0
uniform,12,0.0,0.01111111111111111,1.0,0.0
uniform,12,0.75,0.5805555555555556,0.59,20.0
uniform,12,0.6666666666666666,0.611111111111111,0.41999999999999993,40.0
uniform,12,1.0,0.7333333333333333,0.41999999999999993,60.0
uniform,12,0.9166666666666666,0.7138888888888888,0.31999999999999995,80.0
uniform,13,0.08333333333333333,0.04722222222222222,1.0,0.0
uniform,13,0.9166666666666666,0.6666666666666666,0.26,20.0
uniform,13,0.75,0.611111111111111,0.72,40.0
uniform,13,1.0,0.7277777777777777,0.5899999999999999,60.0
uniform,13,0.8333333333333334,0.688888888888889,0.41999999999999993,80.0
uniform,14,0.08333333333333333,0.05555555555555555,1.0,0.0
uniform,14,0.8333333333333334,0.5055555555555555,0.25,20.0
uniform,14,1.0,0.7416666666666667,0.31999999999999995,40.0
uniform,14,0.8333333333333334,0.6027777777777779,0.21999999999999995,60.0
uniform,14,1.0,0.7444444444444445,0.31999999999999995,80.0
uniform,15,0.08333333333333333,0.03888888888888888,1.0,0.0
uniform,15,0.6666666666666666,0.5861111111111111,0.72,20.0
uniform,15,0.9166666666666666,0.6416666666666667,0.21999999999999995,40.0
uniform,15,1.0,0.7027777777777777,0.11999999999999995,60.0
uniform,15,0.9166666666666666,0.7138888888888889,0.31999999999999995,80.0
uniform,16,0.0,0.025,1.0,0.0
uniform,16,0.9166666666666666,0.7138888888888889,0.31999999999999995,20.0
uniform,16,1.0,0.7611111111111111,0.31999999999999995,40.0
uniform,16,1.0,0.725,0.31999999999999995,60.0
uniform,16,0.9166666666666666,0.75,0.41999999999999993,80.0
uniform,17,0.0,0.022222222222222223,1.0,0.0
uniform,17,0.9166666666666666,0.6555555555555557,0.31999999999999995,20.0
uniform,17,0.5833333333333334,0.5611111111111111,0.82,40.0
uniform,17,1.0,0.6749999999999999,0.11999999999999995,60.0
uniform,17,1.0,0.7694444444444445,0.31999999999999995,80.0
uniform,18,0.0,0.0,1.0,0.0
uniform,18,0.5833333333333334,0.55,0.6199999999999999,20.0
uniform,18,0.08333333333333333,0.08611111111111111,1.0,40.0
uniform,18,0.8333333333333334,0.725,0.58,60.0
uniform,18,0.9166666666666666,0.6916666666666667,0.31999999999999995,80.0
uniform,19,0.0,0.0,1.0,0.0
uniform,19,1.0,0.6444444444444445,0.21999999999999995,20.0
uniform,19,0.8333333333333334,0.6833333333333332,0.31999999999999995,40.0
uniform,19,0.75,0.5944444444444443,0.48999999999999994,60.0
uniform,19,1.0,0.7638888888888891,0.5199999999999999,80.0
uniform,20,0.0,0.016666666666666666,1.0,0.0
uniform,20,1.0,0.6527777777777777,0.11999999999999995,20.0
uniform,20,0.9166666666666666,0.725,0.31999999999999995,40.0
uniform,20,0.9166666666666666,0.5972222222222222,0.31999999999999995,60.0
uniform,20,1.0,0.7555555555555555,0.31999999999999995,80.0
uniform,21,0.0,0.0,1.0,0.0
uniform,21,0.75,0.4555555555555556,0.11999999999999995,20.0
uniform,21,0.8333333333333334,0.65,0.31999999999999995,40.0
uniform,21,0.8333333333333334,0.7111111111111111,0.41999999999999993,60.0
uniform,21,0.9166666666666666,0.7166666666666667,0.41999999999999993,80.0
uniform,22,0.0,0.005555555555555556,1.0,0.0
uniform,22,0.6666666666666666,0.5222222222222223,0.38999999999999996,20.0
uniform,22,1.0,0.6916666666666667,0.18999999999999997,40.0
uniform,22,0.9166666666666666,0.6749999999999999,0.21999999999999995,60.0
uniform,22,0.9166666666666666,0.75,0.41999999999999993,80.0
uniform,23,0.0,0.0,1.0,0.0
uniform,23,1.0,0.7027777777777778,0.31999999999999995,20.0
uniform,23,0.75,0.5694444444444444,0.41999999999999993,40.0
uniform,23,1.0,0.736111111111111,0.31999999999999995,60.0
uniform,23,1.0,0.7833333333333333,0.41999999999999993,80.0
uniform,24,0.08333333333333333,0.08888888888888888,1.0,0.0
uniform,24,1.0,0.6861111111111111,0.11999999999999995,20.0
uniform,24,0.6666666666666666,0.5888888888888889,0.82,40.0
uniform,24,1.0,0.7555555555555555,0.31999999999999995,60.0
uniform,24,0.8333333333333334,0.6916666666666667,0.41999999999999993,80.0
uniform,25,0.0,0.0,1.0,0.0
uniform,25,0.8333333333333334,0.6611111111111111,0.41999999999999993,20.0
uniform,25,0.8333333333333334,0.6111111111111112,0.31999999999999995,40.0
uniform,25,0.8333333333333334,0.5833333333333334,0.21999999999999995,60.0
uniform,25,1.0,0.775,0.31999999999999995,80.0
uniform,26,0.0,0.0,1.0,0.0
uniform,26,0.9166666666666666,0.6749999999999999,0.41999999999999993,20.0
uniform,26,0.75,0.6305555555555556,0.69,40.0
uniform,26,0.9166666666666666,0.6972222222222222,0.41999999999999993,60.0
uniform,26,0.9166666666666666,0.6916666666666667,0.31999999999999995,80.0
uniform,27,0.0,0.0,1.0,0.0
uniform,27,0.75,0.5638888888888889,0.41999999999999993,20.0
uniform,27,0.9166666666666666,0.725,0.31999999999999995,40.0
uniform,27,0.75,0.4888888888888889,0.11999999999999995,60.0
uniform,27,1.0,0.7722222222222223,0.41999999999999993,80.0
uniform,28,0.0,0.0,1.0,0.0
uniform,28,1.0,0.5750000000000001,0.18999999999999997,20.0
uniform,28,1.0,0.6305555555555555,0.11999999999999995,40.0
uniform,28,0.8333333333333334,0.7583333333333333,0.72,60.0
uniform,28,0.6666666666666666,0.46111111111111114,0.26,80.0
uniform,29,0.0,0.005555555555555556,1.0,0.0
uniform,29,0.08333333333333333,0.08333333333333333,1.0,20.0
uniform,29,0.9166666666666666,0.5444444444444444,0.11999999999999995,40.0
uniform,29,1.0,0.7361111111111113,0.48999999999999994,60.0
uniform,29,1.0,0.7638888888888888,0.41999999999999993,80.0
